geo,id,mask,millis,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,NDVI,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,MSK_CLASSI_CIRRUS,MSK_CLASSI_OPAQUE,MSK_CLASSI_SNOW_ICE,total_pixels,masked_pixels,unmasked_pixels,total_area,masked_area,unmasked_area,tile,fkey,Timestamp,day
,20231007T045701_20231007T050536_T44RRN,1.0,1696655511385,126.0,351.3464870067373,1285.8796920115497,597.5967276227142,335.46823869104907,493.32435033686244,281.9268527430221,647.8484119345526,2263.4898941289703,3172.578440808469,3120.909047160732,3326.343118383061,3278.2795957651592,0.0,0.0,0.8344543197638022,0.0,0.0,0.0,4.0,34.8070259865255,50.64436958614053,29.207410972088546,4702.125601539942,,,,15,0,15,666.6426835602406,0.0,666.6426835602406,T44RRN,225,2023-10-07 05:11:51.385,2023-10-07
,20231012T045729_20231012T051015_T44RRN,1.0,1697087512869,311.0,331.29307025986526,1282.1058710298366,657.0476419634263,437.7261790182868,581.781520692974,386.7064485081809,743.0332050048123,2206.2728585178056,3056.143888354187,3141.0779595765166,3226.2396535129933,3145.292589027912,0.0,0.0,0.780696568296777,0.0,0.0,0.0,4.0,44.76708373435997,59.755052935514925,39.85948026948989,2785.1780558229066,,,,15,0,15,666.6426835602406,0.0,666.6426835602406,T44RRN,225,2023-10-12 05:11:52.869,2023-10-12
,20231017T045801_20231017T050753_T44RRN,1.0,1697519510095,582.0,290.1597690086622,1282.0500481231952,591.5717035611165,327.13907603464867,562.6939364773821,335.13859480269497,786.572666025024,2386.165062560154,3178.7714148219443,3263.4778633301253,3374.590471607314,3224.9725697786334,0.910009624639076,0.0,0.8138737502958227,0.0,0.0,0.0,4.0,33.1371511068335,57.62078922040424,34.33541867179981,3694.461501443696,,,,15,0,15,666.6426835602406,0.0,666.6426835602406,T44RRN,225,2023-10-17 05:11:50.095,2023-10-17
,20231022T045839_20231022T050230_T44RRN,1.0,1697951512553,346.0,374.5332050048123,1135.4812319538019,588.8565928777671,434.2930702598653,583.5524542829646,363.95380173243507,724.5572666025025,2170.4412897016364,2872.778152069297,3054.9927815206934,3028.8695861405204,2991.932627526468,0.0,0.0,0.7870694310024036,0.0,0.0,0.0,4.0,44.56159769008662,59.66746871992302,37.37006737247353,2255.570259865255,,,,15,0,15,666.6426835602406,0.0,666.6426835602406,T44RRN,225,2023-10-22 05:11:52.553,2023-10-22
,20231027T045911_20231027T051046_T44RRN,1.0,1698383510849,396.0,181.7998075072185,1132.5134744947065,549.529355149182,251.02021174205973,455.61212704523587,281.4340712223292,642.8820981713185,2031.9167468719927,2622.6313763233884,2802.2396535129933,2882.822425409048,2835.866217516843,0.0,0.0,0.8174023998580425,0.0,0.0,0.0,4.0,26.616458132820018,46.65399422521656,28.846005774783446,2425.54427333975,,,,15,0,15,666.6426835602406,0.0,666.6426835602406,T44RRN,225,2023-10-27 05:11:50.849,2023-10-27
,20231101T045939_20231101T050528_T44RRN,0.0,1698815513363,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,0,666.6426835602406,666.6426835602406,0.0,T44RRN,225,2023-11-01 05:11:53.363,2023-11-01
,20231106T050001_20231106T050003_T44RRN,1.0,1699247510317,624.0,442.7064485081809,1279.46583253128,631.7699711260827,552.1674687199231,785.2516843118385,631.2661212704522,1026.5895091434072,2297.2377285851776,2881.3922040423486,3029.738209817132,3108.9499518768052,3092.3200192492777,0.0,0.0,0.6546743646854584,0.0,0.0,0.0,5.0,56.634263715110684,80.3628488931665,65.20692974013474,2019.5433108758423,,,,15,0,15,666.6426835602406,0.0,666.6426835602406,T44RRN,225,2023-11-06 05:11:50.317,2023-11-06
,20231111T050029_20231111T050809_T44RRN,0.4085659287776709,1699679512320,612.0,851.9363957597172,1347.9187279151943,737.8268551236748,1035.173144876325,1149.3851590106008,1007.4558303886926,1492.0600706713778,2391.1378091872793,2907.727915194346,2968.1130742049468,3061.52296819788,2959.583038869258,0.0,0.0,0.4930207807539391,0.0,0.0,0.0,5.0,105.80212014134275,116.6749116607774,103.2756183745583,2641.0,,,,15,12,3,666.6426835602406,444.81965768851484,221.82302587172563,T44RRN,225,2023-11-11 05:11:52.320,2023-11-11
,20231116T050051_20231116T050317_T44RRN,1.0,1700111509270,600.0,157.0798845043311,1298.075072184793,641.6491819056786,264.62127045235803,583.2406159769009,481.06063522617904,944.944658325313,2030.259865255053,2484.2261790182865,2811.0370548604433,2747.3618864292594,2740.333012512031,3.9100096246390765,0.0,0.7067811936828254,0.0,0.0,0.0,4.0,27.430702598652555,59.60202117420598,49.594321462945146,1903.643888354187,,,,15,0,15,666.6426835602406,0.0,666.6426835602406,T44RRN,225,2023-11-16 05:11:49.270,2023-11-16
,20231121T050109_20231121T051028_T44RRN,0.0,1700543507334,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,0,666.6426835602406,666.6426835602406,0.0,T44RRN,225,2023-11-21 05:11:47.334,2023-11-21
,20231126T050121_20231126T050122_T44RRN,1.0,1700975505047,486.0,964.6265640038497,1556.1554379210781,816.077959576516,1051.1236766121272,1182.0384985563041,1166.507218479307,1579.4456207892206,2062.6467757459095,2388.459095283926,2621.1645813282,2602.7439846005773,2615.892685274302,0.0,0.0,0.383059606189764,0.0,0.0,0.0,5.0,107.18527430221367,120.62897016361886,119.2463907603465,1595.8205004812319,,,,15,0,15,666.6426835602406,0.0,666.6426835602406,T44RRN,225,2023-11-26 05:11:45.047,2023-11-26
,20231201T050149_20231201T051044_T44RRN,0.0,1701407507956,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,0,666.6426835602406,666.6426835602406,0.0,T44RRN,225,2023-12-01 05:11:47.956,2023-12-01
,20231206T050201_20231206T050157_T44RRN,0.0,1701839504513,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,0,666.6426835602406,666.6426835602406,0.0,T44RRN,225,2023-12-06 05:11:44.513,2023-12-06
,20231211T050209_20231211T050820_T44RRN,1.0,1702271507696,288.0,603.1602502406162,2155.532242540905,1496.837824831569,765.4359961501445,931.5105871029837,1045.422521655438,1348.1953801732438,1822.6530317613092,2116.8950914340717,2497.607314725698,2459.50384985563,2449.90760346487,0.0,0.0,0.4111952380529005,0.0,0.0,0.0,5.0,78.58710298363813,95.15832531280077,107.56352261790184,1055.1737247353226,,,,15,0,15,666.6426835602406,0.0,666.6426835602406,T44RRN,225,2023-12-11 05:11:47.696,2023-12-11
,20231216T050211_20231216T050214_T44RRN,1.0,1702703506880,216.0,744.6535129932629,2231.9865255052932,1529.3161693936481,825.4359961501445,994.0774783445621,1112.8099133782482,1365.668431183831,1820.9287776708377,2059.27718960539,2522.111645813282,2295.4066410009627,2185.812800769971,0.0,0.0,0.3890219586260081,0.0,0.0,0.0,5.0,85.72762271414821,101.03368623676614,113.39509143407123,633.8965351299327,,,,15,0,15,666.6426835602406,0.0,666.6426835602406,T44RRN,225,2023-12-16 05:11:46.880,2023-12-16
,20231221T050219_20231221T050222_T44RRN,1.0,1703135511684,366.0,792.6934552454284,2491.318575553417,2017.8666987487973,1173.4109720885467,1267.0144369586142,1402.8055822906642,1619.2338787295475,2128.1785370548605,2394.269971126083,2815.97593840231,2614.5163618864294,2297.5057747834453,8.689605389797885,0.0,0.33598525525600775,0.0,0.0,0.0,10.0,119.75601539942254,129.18479307025987,142.45572666025026,1187.0,,,,15,0,15,666.6426835602406,0.0,666.6426835602406,T44RRN,225,2023-12-21 05:11:51.684,2023-12-21
,20231226T050221_20231226T050218_T44RRN,0.6337824831568816,1703567507836,948.0,380.3378891419894,1995.7342444950648,1535.8967350037965,497.79954441913435,842.4631738800305,1037.5839028094156,1253.7281700835235,1671.44039483675,1870.2748671222478,1985.0068337129842,2061.135155656796,1892.3758542141231,0.0,0.0,0.31260414991397384,0.0,0.0,0.0,5.0,51.37281700835232,85.52771450265757,105.64236902050115,1648.7137433561127,,,,15,4,11,666.6426835602406,122.06134284524357,544.5813407149969,T44RRN,225,2023-12-26 05:11:47.836,2023-12-26
,20220105T050211_20220105T050210_T44RRN,0.0,1641359512508,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,0,717.035803791121,717.035803791121,0.0,T44RRN,238,2022-01-05 05:11:52.508,2022-01-05
,20220110T050159_20220110T050627_T44RRN,1.0,1641791506886,204.0,1289.8285714285712,2511.685714285714,2125.9227678571424,1396.9464285714284,1486.0785714285714,1438.4044642857143,1693.8,1990.8495535714285,2117.437946428571,2114.3107142857134,2189.245982142857,1973.6857142857148,6.791964285714284,0.0,0.19025826035965868,0.0,0.0,0.0,7.0,142.14062499999997,151.58392857142854,147.09017857142854,2399.0,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-01-10 05:11:46.886,2022-01-10
,20220115T050141_20220115T050143_T44RRN,0.0,1642223511684,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,0,717.035803791121,717.035803791121,0.0,T44RRN,238,2022-01-15 05:11:51.684,2022-01-15
,20220120T050119_20220120T050900_T44RRN,0.0,1642655506078,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,0,717.035803791121,717.035803791121,0.0,T44RRN,238,2022-01-20 05:11:46.078,2022-01-20
,20220125T050101_20220125T050103_T44RRN,0.0,1643087510983,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,0,717.035803791121,717.035803791121,0.0,T44RRN,238,2022-01-25 05:11:50.983,2022-01-25
,20220130T050029_20220130T050915_T44RRN,1.0,1643519504948,222.0,544.7714285714286,2116.234375,1508.8821428571428,601.4566964285713,833.7674107142856,717.1620535714285,1223.7138392857141,2269.8723214285715,2538.8651785714283,2713.413839285714,2628.4370535714284,2467.1428571428564,0.0,0.0,0.5810172872883373,0.0,0.0,0.0,4.126785714285715,61.3236607142857,85.18125,73.58303571428571,1047.5558035714287,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-01-30 05:11:44.948,2022-01-30
,20220204T050011_20220204T050011_T44RRN,0.0,1643951510712,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,0,717.035803791121,717.035803791121,0.0,T44RRN,238,2022-02-04 05:11:50.712,2022-02-04
,20220209T045939_20220209T050627_T44RRN,1.0,1644383505211,572.0,293.2857142857143,1943.6642857142854,1202.9683035714284,421.4678571428571,742.7897321428571,527.9066964285713,1183.0968749999997,2598.331696428571,3023.542857142857,3041.0642857142857,3073.170089285714,3081.7999999999993,3.1361607142857144,0.0,0.7044219767967236,0.0,0.0,0.0,4.122767857142857,42.24151785714286,76.20848214285714,54.16026785714284,1850.834821428571,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-02-09 05:11:45.211,2022-02-09
,20220214T045911_20220214T045912_T44RRN,1.0,1644815510985,246.0,484.1714285714285,1705.7808035714284,988.8406249999998,411.1352678571429,678.3857142857142,460.63348214285713,1031.1303571428573,2655.8754464285716,3075.0486607142857,3257.675892857142,3157.5281249999994,3143.0857142857144,0.0,0.0,0.7517714045709252,0.0,0.0,0.0,4.0,42.725892857142846,69.39017857142858,47.25758928571429,816.4732142857141,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-02-14 05:11:50.985,2022-02-14
,20220219T045829_20220219T050207_T44RRN,1.0,1645247504871,258.0,433.0,1744.1977678571427,1039.1142857142856,441.1316964285714,638.5741071428571,444.49553571428567,990.2218749999997,2663.6205357142853,3267.4776785714284,3444.337499999999,3357.265625,3304.914285714286,0.0,0.0,0.770050646963719,0.0,0.0,0.0,4.0,44.2205357142857,65.3125,45.49196428571428,1483.3080357142853,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-02-19 05:11:44.871,2022-02-19
,20220224T045811_20220224T051008_T44RRN,1.0,1645679513411,684.0,200.6285714285714,1821.0593749999998,972.1156249999999,259.4558035714286,552.2991071428571,400.3955357142856,1030.309375,3075.5642857142852,3811.524107142857,3869.94732142857,3969.5477678571415,3865.085714285714,3.650892857142857,0.0,0.8117560861333368,0.0,0.0,0.0,4.0,26.562946428571426,57.347767857142856,41.878571428571426,2358.629464285714,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-02-24 05:11:53.411,2022-02-24
,20220301T045719_20220301T050954_T44RRN,1.0,1646111507462,533.0,160.71428571428575,1715.290625,936.709375,207.91071428571428,502.0535714285714,295.86875000000003,921.0977678571428,2979.1986607142853,3791.4174107142853,3918.0008928571424,3902.137946428571,3814.828571428571,0.2785714285714285,0.0,0.8581159096097479,0.0,0.0,0.0,4.0,21.94241071428571,51.82276785714284,30.605357142857144,1948.8151785714288,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-03-01 05:11:47.462,2022-03-01
,20220306T045701_20220306T050558_T44RRN,1.0,1646543514781,222.0,448.85714285714283,1572.7169642857143,841.4754464285712,406.0522321428572,630.4491071428571,421.32812500000006,960.3232142857142,2877.377678571428,3608.6160714285716,3827.383482142856,3765.667410714286,3653.657142857142,0.0,0.0,0.8002230017104642,0.0,0.0,0.0,4.0,41.93571428571428,64.38660714285713,43.31339285714286,1382.2352678571428,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-03-06 05:11:54.781,2022-03-06
,20220311T045659_20220311T050316_T44RRN,1.0,1646975508863,300.0,323.8857142857143,1616.6812499999999,872.5830357142858,361.1549107142857,595.2607142857141,391.16383928571423,931.1325892857143,2854.1308035714283,3682.5312499999995,3863.5986607142854,3817.1678571428574,3722.5428571428574,0.0,0.0,0.8149922684543269,0.0,0.0,0.0,4.0,37.187946428571436,61.04687500000001,40.327232142857135,1872.9401785714285,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-03-11 05:11:48.863,2022-03-11
,20220316T045701_20220316T050149_T44RRN,1.0,1647407514778,458.7660714285714,225.34285714285707,1657.0986607142856,893.9473214285713,258.7040178571428,571.3044642857142,417.55223214285706,998.8249999999999,2788.171428571429,3448.770982142857,3583.964285714285,3648.5937499999995,3547.1714285714284,0.16741071428571427,0.0,0.791078111520968,0.0,0.0,0.0,4.0,26.38035714285714,58.57723214285714,42.70625,2196.0419642857146,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-03-16 05:11:54.778,2022-03-16
,20220321T045659_20220321T050816_T44RRN,1.0,1647839508797,581.2964285714285,149.68571428571428,1833.6343749999996,1081.2723214285713,295.2535714285714,575.6276785714284,496.216517857143,1024.7995535714285,2264.624553571428,2739.7339285714284,2827.151785714286,2993.709821428571,3032.9142857142856,1.169642857142857,0.0,0.7017325615821229,0.0,0.0,0.0,4.0,30.947767857142857,59.25178571428571,51.51383928571428,2515.048214285715,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-03-21 05:11:48.797,2022-03-21
,20220326T045701_20220326T051121_T44RRN,1.0,1648271513581,180.0,479.65714285714284,1964.5562499999994,1301.0004464285712,510.34374999999994,753.1482142857142,814.7008928571428,1283.4428571428573,1943.986607142857,2206.1549107142855,2387.1741071428573,2506.4794642857146,2611.028571428571,0.0,0.0,0.49116983063078073,0.0,0.0,0.0,4.0,52.728125,77.19107142857143,83.57366071428572,1087.8285714285714,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-03-26 05:11:53.581,2022-03-26
,20220331T045659_20220331T050735_T44RRN,1.0,1648703507423,749.0,77.77142857142856,2405.700892857142,1676.3343749999997,366.6482142857143,689.3308035714285,1042.4821428571427,1510.2008928571427,1884.7084821428566,2136.704017857143,2300.791071428571,2462.5299107142855,2581.5999999999995,0.0,0.0,0.37659803246182794,0.0,0.0,0.0,5.0,37.70669642857142,70.98883928571428,106.55535714285715,1966.8946428571426,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-03-31 05:11:47.423,2022-03-31
,20220405T045701_20220405T050407_T44RRN,1.0,1649135512181,432.0,393.25714285714275,2775.6200892857137,1995.423660714286,570.1156249999999,887.5549107142857,1380.119642857143,1684.6102678571426,1879.8267857142855,2085.9602678571428,2343.7776785714286,2413.7607142857137,2492.2857142857138,0.0,0.0,0.2588197476579455,0.0,0.0,0.0,5.0,58.68214285714286,90.73169642857142,140.32857142857142,767.0995535714287,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-04-05 05:11:52.181,2022-04-05
,20220410T045659_20220410T050836_T44RRN,1.0,1649567507651,767.7700892857144,169.25714285714284,3069.312053571428,2254.1330357142856,504.8513392857142,904.0477678571427,1536.4928571428568,1876.9008928571425,2052.5187499999993,2286.0825892857138,2451.571428571429,2627.2763392857137,2619.2571428571423,0.0,0.0,0.229478930986746,0.0,0.0,0.0,5.0,52.47232142857142,92.51785714285715,156.6950892857143,1782.0254464285713,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-04-10 05:11:47.651,2022-04-10
,20220415T045701_20220415T050133_T44RRN,1.0,1649999514065,611.2964285714286,506.2571428571428,3132.1218749999994,2305.829017857143,738.2093749999998,1105.8919642857143,1592.209821428571,1896.5366071428568,2051.3566964285715,2244.5955357142852,2386.9116071428566,2577.169196428571,2589.8857142857146,0.0,0.0,0.19974903122236537,0.0,0.0,0.0,5.0,76.20223214285714,113.17142857142855,162.61339285714286,1611.2066964285711,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-04-15 05:11:54.065,2022-04-15
,20220420T045649_20220420T050918_T44RRN,1.0,1650431506177,821.0,265.2857142857142,3923.5455357142846,2893.7982142857145,833.6495535714286,1418.6785714285713,2309.8124999999995,2616.6959821428572,2800.560267857142,3083.256696428571,3321.3374999999987,3468.125446428571,3136.7714285714283,0.0,0.0,0.17994400329766932,0.0,0.0,0.0,5.0,86.57276785714286,144.4566964285714,233.56116071428568,2358.209375,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-04-20 05:11:46.177,2022-04-20
,20220425T045701_20220425T050410_T44RRN,1.0,1650863515884,545.0,609.5142857142857,3961.4455357142856,2918.219196428571,1016.8419642857142,1566.353571428571,2386.391964285714,2644.876339285714,2874.709821428571,3081.6339285714284,3423.3124999999995,3436.375892857142,3156.2571428571423,0.0,0.0,0.17883079444368863,0.0,0.0,0.0,5.0,103.37544642857142,159.18794642857137,242.2799107142857,1197.7361607142857,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-04-25 05:11:55.884,2022-04-25
,20220430T045649_20220430T050927_T44RRN,1.0,1651295504273,977.0,243.54285714285714,4029.612053571428,2998.1375,925.9955357142857,1546.1160714285713,2434.1232142857148,2762.4629464285717,2893.0758928571427,3179.5334821428564,3375.1580357142852,3579.753571428571,3199.0,0.0,0.0,0.1621606482419444,0.0,0.0,0.0,5.0,93.75401785714287,157.16741071428572,244.47723214285716,2460.7808035714284,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-04-30 05:11:44.273,2022-04-30
,20220505T045701_20220505T050410_T44RRN,0.9691964285714285,1651727515628,1187.0,58.76877015200368,4712.4477199447265,3328.5679410409944,839.4988484569321,1898.979272224781,3147.8986642100413,3476.453707968679,3604.374021188393,3888.4251497005976,4247.7406725011515,4575.883924458774,3741.5582680792263,0.0,0.0,0.14873733734792388,0.0,0.0,0.0,5.0,86.14877936434821,193.62782128051583,254.3049286043298,3299.6881621372636,,,,15,2,13,717.035803791121,8.610695034849877,708.425108756271,T44RRN,238,2022-05-05 05:11:55.628,2022-05-05
,20220510T045659_20220510T050305_T44RRN,1.0,1652159508211,684.0,617.0857142857142,4236.982142857142,3341.559375,1143.045982142857,1693.2089285714285,2600.5562499999996,2913.7977678571424,3049.1767857142854,3278.8709821428574,3434.5325892857136,3662.027678571428,3321.457142857142,0.0,0.0,0.13850968550700501,0.0,0.0,0.0,5.0,116.84464285714286,171.37008928571427,250.73035714285706,3769.7223214285714,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-05-10 05:11:48.211,2022-05-10
,20220515T045701_20220515T050939_T44RRN,1.0,1652591515322,851.0,467.08571428571423,4401.188392857142,3742.3428571428567,716.9120535714285,1420.2669642857143,2145.75625,2552.5839285714283,2618.5732142857137,2882.9004464285713,2952.6875,3166.0772321428567,3351.4285714285706,0.0,0.0,0.15840849727821474,0.0,0.0,0.0,5.0,73.7174107142857,145.23749999999998,218.63303571428568,1854.1999999999998,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-05-15 05:11:55.322,2022-05-15
,20220520T045659_20220520T050308_T44RRN,1.0,1653023510759,1061.0,335.1714285714286,4001.63125,3443.308035714286,929.4013392857141,1473.7276785714287,2065.1205357142862,2351.8857142857137,2541.7651785714284,2798.7803571428567,2816.6410714285707,3108.054910714285,3056.7999999999997,0.0,0.0,0.15398727506328408,0.0,0.0,0.0,5.0,94.3607142857143,150.47366071428573,210.68169642857143,2943.5249999999996,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-05-20 05:11:50.759,2022-05-20
,20220525T045701_20220525T050938_T44RRN,1.0,1653455518100,359.17142857142846,850.1714285714284,4006.7964285714284,3470.7156249999994,1037.3830357142858,1465.5455357142855,1952.1339285714284,2275.0392857142856,2501.8508928571423,2709.0428571428574,2714.710714285714,2953.049107142857,3030.628571428571,0.0,0.0,0.16347155141031078,0.0,0.0,0.0,5.0,106.88571428571426,149.50044642857145,198.77276785714287,3114.873214285714,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-05-25 05:11:58.100,2022-05-25
,20220530T045659_20220530T050308_T44RRN,1.0,1653887510862,1187.0,57.62857142857142,4280.868749999999,3652.4285714285716,830.3008928571428,1523.2678571428569,2201.2571428571428,2558.475,2739.9799107142853,3028.334821428571,3053.7080357142854,3346.7522321428564,3281.314285714285,0.0,0.0,0.1623019234663864,0.0,0.0,0.0,5.0,83.73526785714284,155.27142857142854,223.9035714285714,3058.5812499999997,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-05-30 05:11:50.862,2022-05-30
,20220604T045701_20220604T050942_T44RRN,1.0,1654319518779,1120.044642857143,58.79999999999999,4348.555803571427,3607.664285714285,689.4754464285712,1567.615625,2368.628125,2701.8285714285716,2882.9258928571426,3125.210714285714,3239.041071428571,3385.6312500000004,3530.6571428571424,0.0,0.0,0.15573874383448896,0.0,0.0,0.0,5.0,71.18660714285714,159.59196428571425,240.72633928571432,1994.4388392857138,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-06-04 05:11:58.779,2022-06-04
,20220609T045659_20220609T050310_T44RRN,0.0,1654751512811,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,0,717.035803791121,717.035803791121,0.0,T44RRN,238,2022-06-09 05:11:52.811,2022-06-09
,20220614T045711_20220614T050945_T44RRN,1.0,1655183521331,1001.2964285714285,618.2571428571428,4358.989285714285,3579.159821428572,1418.8696428571423,2210.0540178571428,3034.621875,3218.36875,3228.438839285714,3391.675446428571,3407.5812499999993,3677.1562499999995,4689.457142857143,0.0,0.0,0.057965378258741346,0.0,0.0,0.0,10.0,143.59776785714283,225.16428571428565,254.55089285714283,3119.0,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-06-14 05:12:01.331,2022-06-14
,20220619T045659_20220619T050250_T44RRN,1.0,1655615515179,767.7700892857144,816.8571428571428,3591.610267857142,3106.263392857142,1234.7258928571425,1560.779464285714,2010.183035714285,2232.965625,2364.8504464285716,2575.95,2651.266071428571,2970.426785714286,4700.02857142857,0.0,0.0,0.13766168458228326,0.0,0.0,0.0,10.0,125.68035714285716,158.9830357142857,204.85535714285714,5168.0,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-06-19 05:11:55.179,2022-06-19
,20220624T045711_20220624T050947_T44RRN,1.0,1656047523285,323.7700892857143,1608.7142857142853,4557.85669642857,4013.839285714285,1653.3526785714284,1920.5419642857137,2216.0330357142857,2568.745089285714,2855.0705357142847,3073.070535714285,2978.783928571429,3387.763839285714,3389.571428571428,0.0,0.0,0.14688374972018334,0.0,0.0,0.0,5.0,168.39285714285714,195.57053571428574,225.5799107142857,5329.534374999999,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-06-24 05:12:03.285,2022-06-24
,20220629T045659_20220629T050251_T44RRN,0.0,1656479516003,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,0,717.035803791121,717.035803791121,0.0,T44RRN,238,2022-06-29 05:11:56.003,2022-06-29
,20220704T045711_20220704T050921_T44RRN,1.0,1656911523957,323.7700892857143,959.0571428571429,3569.6263392857145,2885.145535714285,1150.649107142857,1500.0580357142858,1754.873214285714,2073.7446428571425,2401.768303571428,2624.081249999999,2742.265178571428,2838.424553571428,2418.4571428571426,0.0,0.0,0.21975527415200222,0.0,0.0,0.0,3.3392857142857144,117.5879464285714,152.89107142857142,178.85937499999994,5803.0,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-07-04 05:12:03.957,2022-07-04
,20220709T045659_20220709T050251_T44RRN,1.0,1657343515680,383.7700892857143,530.4285714285713,867.2263392857142,592.0513392857141,556.740625,554.8272321428572,573.5982142857142,647.1276785714283,696.5924107142856,812.6897321428571,737.6825892857144,861.5294642857142,512.7714285714285,0.0,0.0,0.1257684201454382,0.0,0.0,0.0,3.0,56.25223214285715,57.315625000000004,59.24821428571427,5321.0,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-07-09 05:11:55.680,2022-07-09
,20220714T045711_20220714T050548_T44RRN,1.0,1657775523482,222.0,866.3428571428572,4119.9075892857145,3520.292857142857,1214.3276785714284,1725.548214285714,2140.95625,2565.925446428571,2923.6580357142852,3176.714732142857,3063.0544642857135,3424.0843750000004,3371.542857142857,0.0,0.0,0.17757874037696234,0.0,0.0,0.0,5.0,123.04151785714286,176.0517857142857,218.41830357142854,5075.701785714285,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-07-14 05:12:03.482,2022-07-14
,20220719T045659_20220719T050251_T44RRN,1.0,1658207515736,473.0,1050.4,3822.8196428571423,3345.081696428571,1372.1116071428567,1839.3205357142856,2254.9169642857137,2576.160714285714,2906.0915178571427,3248.629910714285,3241.6044642857137,3563.281696428571,3207.0,0.0,0.0,0.17902167556650767,0.0,0.0,0.0,5.0,139.9258928571428,187.36562500000002,229.44241071428573,6201.726785714284,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-07-19 05:11:55.736,2022-07-19
,20220724T045711_20220724T050919_T44RRN,1.0,1658639521498,457.4013392857142,646.3714285714285,100.49955357142855,105.1875,565.5486607142857,651.2879464285714,681.0625,748.81875,513.1638392857142,576.9558035714285,416.73392857142863,460.98080357142857,10.114285714285714,0.0,0.0,-0.24201411177578738,0.0,0.0,0.0,8.0,57.02633928571428,65.97767857142857,68.83169642857142,5733.0,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-07-24 05:12:01.498,2022-07-24
,20220729T045659_20220729T050251_T44RRN,1.0,1659071515838,323.7700892857143,3047.2857142857138,2518.920089285714,2222.3450892857136,3394.012499999999,3444.2946428571427,3224.141071428571,3434.454464285713,3212.2272321428572,3293.7308035714277,3197.744642857143,3053.8781249999993,9316.085714285713,100.0,0.0,-0.003916922541560471,0.0,0.0,0.0,9.0,255.0,255.0,255.0,4865.0,,,,15,0,15,717.035803791121,0.0,717.035803791121,T44RRN,238,2022-07-29 05:11:55.838,2022-07-29
