geo,id,mask,millis,BLUE,COASTAL,GREEN,NDVI,NIR,RED,SWIR1,SWIR2,total_pixels,masked_pixels,unmasked_pixels,total_area,masked_area,unmasked_area,tile,fkey,Timestamp,day
,2_T45RUJ_20230927T044851,0.0,1695790131000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20230927T044851,273,2023-09-27 04:48:51,2023-09-27
,1_T45RUJ_20230927T045701,0.0,1695790621000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20230927T045701,273,2023-09-27 04:57:01,2023-09-27
,2_T45RUJ_20230928T044233,1.0,1695876153000,0.027568641114982577,0.015628222996515683,0.07463379790940766,0.8354169145163036,0.4285320557491289,0.03842648083623693,0.1691905923344948,0.06913588850174217,3,0,3,836.7112232881434,0.0,836.7112232881434,20230928T044233,273,2023-09-28 04:42:33,2023-09-28
,1_T45RUJ_20230929T044659,1.0,1695962819000,0.025511149825783976,0.018665505226480833,0.051254703832752616,0.8688338160868806,0.42051254355400697,0.029494076655052263,0.16359965156794426,0.067898606271777,3,0,3,836.7112232881434,0.0,836.7112232881434,20230929T044659,273,2023-09-29 04:46:59,2023-09-29
,1_T45RUJ_20231002T045659,0.0,1696222619000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231002T045659,273,2023-10-02 04:56:59,2023-10-02
,2_T45RUJ_20231006T044240,1.0,1696567360000,0.02792473867595819,0.028752961672473872,0.04469721254355401,0.8984337550844065,0.4085425087108014,0.021808710801393728,0.14255505226480836,0.056847038327526134,3,0,3,836.7112232881434,0.0,836.7112232881434,20231006T044240,273,2023-10-06 04:42:40,2023-10-06
,1_T45RUJ_20231007T045701,0.0,1696654621000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231007T045701,273,2023-10-07 04:57:01,2023-10-07
,1_T45RUJ_20231009T044709,1.0,1696826829000,0.024474564459930313,0.015113240418118467,0.053411149825783974,0.8315860021877474,0.3872867595818815,0.03559825783972126,0.14609965156794427,0.06452961672473868,3,0,3,836.7112232881434,0.0,836.7112232881434,20231009T044709,273,2023-10-09 04:47:09,2023-10-09
,1_T45RUJ_20231012T045729,0.0,1697086649000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231012T045729,273,2023-10-12 04:57:29,2023-10-12
,2_T45RUJ_20231013T044854,1.0,1697172534000,0.02564006968641115,0.015575609756097562,0.06050696864111499,0.827619013600118,0.40698780487804875,0.038389895470383274,0.14684006968641114,0.0665191637630662,3,0,3,836.7112232881434,0.0,836.7112232881434,20231013T044854,273,2023-10-13 04:48:54,2023-10-13
,2_T45RUJ_20231014T044247,1.0,1697258567000,0.022905574912891986,0.014250871080139374,0.057802787456446,0.8417912337979363,0.39303344947735186,0.033752613240418124,0.14420209059233446,0.06457595818815332,3,0,3,836.7112232881434,0.0,836.7112232881434,20231014T044247,273,2023-10-14 04:42:47,2023-10-14
,1_T45RUJ_20231014T044741,1.0,1697258861000,0.023695121951219512,0.015944599303135888,0.05421358885017422,0.8371649434928615,0.38412229965156797,0.03403554006968641,0.14722508710801396,0.06379686411149826,3,0,3,836.7112232881434,0.0,836.7112232881434,20231014T044741,273,2023-10-14 04:47:41,2023-10-14
,1_T45RUJ_20231017T045801,0.0,1697518681000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231017T045801,273,2023-10-17 04:58:01,2023-10-17
,1_T45RUJ_20231019T044819,1.0,1697690899000,0.0243020905923345,0.01347979094076655,0.058395121951219514,0.817643323881683,0.37282996515679445,0.03739233449477353,0.15225226480836238,0.06856724738675958,3,0,3,836.7112232881434,0.0,836.7112232881434,20231019T044819,273,2023-10-19 04:48:19,2023-10-19
,2_T45RUJ_20231021T044859,1.0,1697863739000,0.027797560975609755,0.01554355400696864,0.0665609756097561,0.7744558317855121,0.3798616724738676,0.048251916376306624,0.1522006968641115,0.07217317073170731,3,0,3,836.7112232881434,0.0,836.7112232881434,20231021T044859,273,2023-10-21 04:48:59,2023-10-21
,2_T45RUJ_20231022T044243,1.0,1697949763000,0.02732473867595819,0.015341463414634146,0.06745470383275261,0.754040950511577,0.3604648083623693,0.05052857142857143,0.15053344947735192,0.07311602787456448,3,0,3,836.7112232881434,0.0,836.7112232881434,20231022T044243,273,2023-10-22 04:42:43,2023-10-22
,1_T45RUJ_20231022T045839,0.0,1697950719000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231022T045839,273,2023-10-22 04:58:39,2023-10-22
,1_T45RUJ_20231024T044841,1.0,1698122921000,0.021415331010452964,0.014173519163763068,0.05738745644599303,0.7929120821018288,0.35489721254355405,0.0409616724738676,0.15804146341463418,0.07257665505226481,3,0,3,836.7112232881434,0.0,836.7112232881434,20231024T044841,273,2023-10-24 04:48:41,2023-10-24
,1_T45RUJ_20231027T045911,0.0,1698382751000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231027T045911,273,2023-10-27 04:59:11,2023-10-27
,2_T45RUJ_20231029T044857,1.0,1698554937000,0.035465853658536585,0.021026829268292687,0.07879337979094077,0.637731769375714,0.32873763066202094,0.07267595818815331,0.1720686411149826,0.09012125435540069,3,0,3,836.7112232881434,0.0,836.7112232881434,20231029T044857,273,2023-10-29 04:48:57,2023-10-29
,2_T45RUJ_20231030T044244,1.0,1698640964000,0.03727665505226481,0.02148571428571429,0.08302439024390243,0.6039028536572938,0.32030383275261326,0.07902926829268293,0.18443135888501744,0.0997630662020906,3,0,3,836.7112232881434,0.0,836.7112232881434,20231030T044244,273,2023-10-30 04:42:44,2023-10-30
,1_T45RUJ_20231101T045939,0.0,1698814779000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231101T045939,273,2023-11-01 04:59:39,2023-11-01
,2_T45RUJ_20231106T044854,1.0,1699246134000,0.06045121951219513,0.033879790940766555,0.11420348432055752,0.4178749043070872,0.3024066202090593,0.12415888501742162,0.24409756097560975,0.15103902439024391,3,0,3,836.7112232881434,0.0,836.7112232881434,20231106T044854,273,2023-11-06 04:48:54,2023-11-06
,2_T45RUJ_20231107T044243,0.0,1699332163000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231107T044243,273,2023-11-07 04:42:43,2023-11-07
,1_T45RUJ_20231108T045009,1.0,1699419009000,0.053655400696864114,0.04672822299651569,0.07907212543554007,0.5115786155021352,0.27349965156794426,0.08837700348432057,0.26133344947735193,0.16281219512195125,3,0,3,836.7112232881434,0.0,836.7112232881434,20231108T045009,273,2023-11-08 04:50:09,2023-11-08
,1_T45RUJ_20231111T050029,0.0,1699678829000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231111T050029,273,2023-11-11 05:00:29,2023-11-11
,1_T45RUJ_20231113T045031,1.0,1699851031000,0.048519860627177704,0.04008675958188153,0.08126271777003485,0.43459021842657863,0.2826306620209059,0.11141916376306621,0.30519686411149827,0.19812439024390247,3,0,3,836.7112232881434,0.0,836.7112232881434,20231113T045031,273,2023-11-13 04:50:31,2023-11-13
,2_T45RUJ_20231114T044855,0.0,1699937335000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231114T044855,273,2023-11-14 04:48:55,2023-11-14
,2_T45RUJ_20231115T044244,1.0,1700023364000,0.08134738675958188,0.0552425087108014,0.12974494773519163,0.31084295618072383,0.28729965156794435,0.1510574912891986,0.3006066202090593,0.20440731707317075,3,0,3,836.7112232881434,0.0,836.7112232881434,20231115T044244,273,2023-11-15 04:42:44,2023-11-15
,1_T45RUJ_20231116T050051,0.0,1700110851000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231116T050051,273,2023-11-16 05:00:51,2023-11-16
,1_T45RUJ_20231118T045059,1.0,1700283059000,0.08066933797909408,0.06019512195121952,0.11735331010452962,0.29678182061100356,0.30053832752613246,0.163001393728223,0.3568592334494773,0.23494111498257841,3,0,3,836.7112232881434,0.0,836.7112232881434,20231118T045059,273,2023-11-18 04:50:59,2023-11-18
,1_T45RUJ_20231121T050109,0.0,1700542869000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231121T050109,273,2023-11-21 05:01:09,2023-11-21
,2_T45RUJ_20231122T044901,0.0,1700628541000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231122T044901,273,2023-11-22 04:49:01,2023-11-22
,2_T45RUJ_20231123T044248,0.0,1700714568000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231123T044248,273,2023-11-23 04:42:48,2023-11-23
,1_T45RUJ_20231123T045111,1.0,1700715071000,0.06927700348432056,0.06193797909407666,0.09027839721254355,0.31267829593942886,0.23096411149825788,0.1209177700348432,0.3227623693379791,0.22103972125435542,3,0,3,836.7112232881434,0.0,836.7112232881434,20231123T045111,273,2023-11-23 04:51:11,2023-11-23
,1_T45RUJ_20231126T050121,0.0,1700974881000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231126T050121,273,2023-11-26 05:01:21,2023-11-26
,1_T45RUJ_20231128T045129,0.0,1701147089000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231128T045129,273,2023-11-28 04:51:29,2023-11-28
,2_T45RUJ_20231130T044857,0.0,1701319737000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231130T044857,273,2023-11-30 04:48:57,2023-11-30
,2_T45RUJ_20231201T044252,0.0,1701405772000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231201T044252,273,2023-12-01 04:42:52,2023-12-01
,2_T45RUJ_20231208T044858,0.0,1702010938000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231208T044858,273,2023-12-08 04:48:58,2023-12-08
,1_T45RUJ_20231208T045159,0.0,1702011119000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231208T045159,273,2023-12-08 04:51:59,2023-12-08
,2_T45RUJ_20231209T044240,1.0,1702096960000,0.03949825783972126,0.03344146341463415,0.06599407665505228,0.3251621347012135,0.10932578397212545,0.05556794425087108,0.14107386759581883,0.1000390243902439,3,0,3,836.7112232881434,0.0,836.7112232881434,20231209T044240,273,2023-12-09 04:42:40,2023-12-09
,1_T45RUJ_20231211T050209,0.0,1702270929000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231211T050209,273,2023-12-11 05:02:09,2023-12-11
,1_T45RUJ_20231213T045211,1.0,1702443131000,0.04205121951219513,0.036942857142857145,0.061118466898954706,0.25817557441406125,0.12405505226480835,0.07314634146341464,0.15961672473867597,0.12130452961672475,3,0,3,836.7112232881434,0.0,836.7112232881434,20231213T045211,273,2023-12-13 04:52:11,2023-12-13
,2_T45RUJ_20231216T044856,1.0,1702702136000,0.049871777003484316,0.02519965156794425,0.09321463414634147,0.17468645215800185,0.1388268292682927,0.09752996515679443,0.152990243902439,0.119305574912892,3,0,3,836.7112232881434,0.0,836.7112232881434,20231216T044856,273,2023-12-16 04:48:56,2023-12-16
,1_T45RUJ_20231216T050211,0.0,1702702931000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231216T050211,273,2023-12-16 05:02:11,2023-12-16
,2_T45RUJ_20231217T044317,1.0,1702788197000,0.049120557491289206,0.04100383275261324,0.07164355400696865,0.24480881788362835,0.11455226480836236,0.06946829268292684,0.1583020905923345,0.12533205574912892,3,0,3,836.7112232881434,0.0,836.7112232881434,20231217T044317,273,2023-12-17 04:43:17,2023-12-17
,1_T45RUJ_20231218T045219,1.0,1702875139000,0.04234808362369338,0.033689198606271786,0.06219303135888503,0.2546976252942134,0.12218397212543552,0.07257003484320557,0.15873937282229966,0.12408954703832754,3,0,3,836.7112232881434,0.0,836.7112232881434,20231218T045219,273,2023-12-18 04:52:19,2023-12-18
,1_T45RUJ_20231221T050219,0.0,1703134939000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231221T050219,273,2023-12-21 05:02:19,2023-12-21
,1_T45RUJ_20231223T045211,1.0,1703307131000,0.030010801393728227,0.02905331010452962,0.046467247386759586,0.32659409625961977,0.10679790940766552,0.05417979094076656,0.12147386759581881,0.0919574912891986,3,0,3,836.7112232881434,0.0,836.7112232881434,20231223T045211,273,2023-12-23 04:52:11,2023-12-23
,2_T45RUJ_20231224T044905,1.0,1703393345000,0.04294947735191637,0.02760348432055749,0.0698303135888502,0.23844568430370455,0.12584494773519164,0.07732090592334495,0.1501644599303136,0.11451289198606272,3,0,3,836.7112232881434,0.0,836.7112232881434,20231224T044905,273,2023-12-24 04:49:05,2023-12-24
,2_T45RUJ_20231225T044246,0.0,1703479366000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231225T044246,273,2023-12-25 04:42:46,2023-12-25
,1_T45RUJ_20231226T050221,0.0,1703566941000,,,,,,,,,3,3,0,836.7112232881434,836.7112232881434,0.0,20231226T050221,273,2023-12-26 05:02:21,2023-12-26
,1_T45RUJ_20231228T045219,1.0,1703739139000,0.04321010452961673,0.03833658536585366,0.0645602787456446,0.3495487516037801,0.14646341463414636,0.07054599303135888,0.1636034843205575,0.12073031358885015,3,0,3,836.7112232881434,0.0,836.7112232881434,20231228T045219,273,2023-12-28 04:52:19,2023-12-28
,2_T45RUJ_20220104T044248,0.0,1641271368000,,,,,,,,,5,5,0,2185.2256713867187,2185.2256713867187,0.0,20220104T044248,276,2022-01-04 04:42:48,2022-01-04
,1_T45RUJ_20220107T045159,1.0,1641531119000,0.052136472148541134,0.040734350132626,0.07879151193633954,0.4493405968057749,0.2093354111405836,0.07954151193633954,0.20606976127320956,0.12833938992042443,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220107T045159,276,2022-01-07 04:51:59,2022-01-07
,2_T45RUJ_20220111T044858,0.0,1641876538000,,,,,,,,,5,5,0,2185.2256713867187,2185.2256713867187,0.0,20220111T044858,276,2022-01-11 04:48:58,2022-01-11
,2_T45RUJ_20220112T044312,0.0,1641962592000,,,,,,,,,5,5,0,2185.2256713867187,2185.2256713867187,0.0,20220112T044312,276,2022-01-12 04:43:12,2022-01-12
,1_T45RUJ_20220112T045141,0.0,1641963101000,,,,,,,,,5,5,0,2185.2256713867187,2185.2256713867187,0.0,20220112T045141,276,2022-01-12 04:51:41,2022-01-12
,1_T45RUJ_20220117T045139,0.0,1642395099000,,,,,,,,,5,5,0,2185.2256713867187,2185.2256713867187,0.0,20220117T045139,276,2022-01-17 04:51:39,2022-01-17
,1_T45RUJ_20220122T045111,1.0,1642827071000,0.044021618037135286,0.03556538461538462,0.07281047745358091,0.5320348497516857,0.23310795755968172,0.07122440318302388,0.19759442970822283,0.12513938992042445,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220122T045111,276,2022-01-22 04:51:11,2022-01-22
,1_T45RUJ_20220125T050101,0.0,1643086861000,,,,,,,,,5,5,0,2185.2256713867187,2185.2256713867187,0.0,20220125T050101,276,2022-01-25 05:01:01,2022-01-25
,2_T45RUJ_20220127T044853,1.0,1643258933000,0.04088355437665783,0.031942175066313,0.07677811671087534,0.599217451468461,0.25127599469496026,0.06297374005305041,0.18509628647214854,0.11955437665782494,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220127T044853,276,2022-01-27 04:48:53,2022-01-27
,1_T45RUJ_20220127T045039,1.0,1643259039000,0.0469631299734748,0.035467374005305044,0.07910278514588862,0.5556898424609494,0.2614732095490717,0.07468116710875333,0.20800305039787803,0.13355954907161807,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220127T045039,276,2022-01-27 04:50:39,2022-01-27
,2_T45RUJ_20220128T044250,0.0,1643344970000,,,,,,,,,5,5,0,2185.2256713867187,2185.2256713867187,0.0,20220128T044250,276,2022-01-28 04:42:50,2022-01-28
,1_T45RUJ_20220130T050029,0.0,1643518829000,,,,,,,,,5,5,0,2185.2256713867187,2185.2256713867187,0.0,20220130T050029,276,2022-01-30 05:00:29,2022-01-30
,1_T45RUJ_20220201T045031,0.0,1643691031000,,,,,,,,,5,5,0,2185.2256713867187,2185.2256713867187,0.0,20220201T045031,276,2022-02-01 04:50:31,2022-02-01
,2_T45RUJ_20220204T044900,0.0,1643950140000,,,,,,,,,5,5,0,2185.2256713867187,2185.2256713867187,0.0,20220204T044900,276,2022-02-04 04:49:00,2022-02-04
,2_T45RUJ_20220205T044241,0.0,1644036161000,,,,,,,,,5,5,0,2185.2256713867187,2185.2256713867187,0.0,20220205T044241,276,2022-02-05 04:42:41,2022-02-05
,1_T45RUJ_20220206T044949,0.0,1644122989000,,,,,,,,,5,5,0,2185.2256713867187,2185.2256713867187,0.0,20220206T044949,276,2022-02-06 04:49:49,2022-02-06
,1_T45RUJ_20220211T044921,1.0,1644554961000,0.029089124668435024,0.021515119363395226,0.05697824933687004,0.6926210303183513,0.2668322281167109,0.048437267904509286,0.1549088859416446,0.08694854111405839,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220211T044921,276,2022-02-11 04:49:21,2022-02-11
,2_T45RUJ_20220212T044850,1.0,1644641330000,0.02979734748010611,0.021995225464190984,0.06011047745358092,0.7105762853488772,0.2677376657824934,0.04528660477453581,0.1436688328912467,0.0805893899204244,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220212T044850,276,2022-02-12 04:48:50,2022-02-12
,2_T45RUJ_20220213T044246,1.0,1644727366000,0.026270159151193642,0.019178381962864723,0.05649297082228118,0.7224650299743189,0.2598335543766579,0.041883687002652534,0.14274257294429707,0.07954694960212202,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220213T044246,276,2022-02-13 04:42:46,2022-02-13
,1_T45RUJ_20220216T044849,1.0,1644986929000,0.026291644562334224,0.023618832891246687,0.050737135278514596,0.7573964272867525,0.2626838196286473,0.036243103448275873,0.11821352785145892,0.05468408488063662,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220216T044849,276,2022-02-16 04:48:49,2022-02-16
,2_T45RUJ_20220220T044853,1.0,1645332533000,0.02592851458885942,0.017879973474801067,0.05637572944297083,0.765257660329869,0.28070477453580905,0.037301458885941656,0.13043541114058355,0.06714323607427057,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220220T044853,276,2022-02-20 04:48:53,2022-02-20
,2_T45RUJ_20220221T044235,1.0,1645418555000,0.029043633952254646,0.021088063660477458,0.05923435013262601,0.7342872343277235,0.27403859416445625,0.041943766578249345,0.13273793103448275,0.071160875331565,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220221T044235,276,2022-02-21 04:42:35,2022-02-21
,1_T45RUJ_20220221T044821,1.0,1645418901000,0.02637771883289125,0.02202175066312997,0.053194562334217516,0.7362536677698491,0.277698275862069,0.04217864721485412,0.13925358090185677,0.0724736074270557,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220221T044821,276,2022-02-21 04:48:21,2022-02-21
,1_T45RUJ_20220226T044739,1.0,1645850859000,0.025020822281167112,0.019274668435013267,0.05233514588859418,0.7644706049983122,0.28496737400530503,0.038027453580901864,0.1371847480106101,0.07218037135278516,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220226T044739,276,2022-02-26 04:47:39,2022-02-26
,2_T45RUJ_20220228T044846,1.0,1646023726000,0.02562201591511937,0.017968567639257298,0.05374283819628648,0.7635296337076787,0.2780733421750664,0.03725159151193634,0.12821220159151195,0.0693793103448276,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220228T044846,276,2022-02-28 04:48:46,2022-02-28
,2_T45RUJ_20220301T044235,1.0,1646109755000,0.02680066312997348,0.01833766578249337,0.05847307692307693,0.7510869374585597,0.2835920424403183,0.04027838196286473,0.13607877984084885,0.07278355437665784,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220301T044235,276,2022-03-01 04:42:35,2022-03-01
,1_T45RUJ_20220303T044711,1.0,1646282831000,0.024792838196286474,0.019272944297082234,0.05039708222811672,0.7429871481252631,0.27855954907161806,0.0410554376657825,0.13599469496021221,0.07162891246684353,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220303T044711,276,2022-03-03 04:47:11,2022-03-03
,1_T45RUJ_20220308T044659,1.0,1646714819000,0.02195185676392573,0.018919628647214855,0.04480822281167109,0.7815741840418987,0.26571856763925733,0.032578779840848816,0.11298567639257294,0.052957957559681704,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220308T044659,276,2022-03-08 04:46:59,2022-03-08
,2_T45RUJ_20220308T044846,1.0,1646714926000,0.022712997347480106,0.012692307692307694,0.05191962864721487,0.7540309071189002,0.27656392572944305,0.038694429708222816,0.10537718832891248,0.0492057029177719,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220308T044846,276,2022-03-08 04:48:46,2022-03-08
,2_T45RUJ_20220309T044233,1.0,1646800953000,0.022653580901856766,0.016343368700265256,0.050338859416445635,0.7780797300928434,0.27222334217506633,0.03393846153846154,0.1125241379310345,0.05431737400530504,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220309T044233,276,2022-03-09 04:42:33,2022-03-09
,1_T45RUJ_20220313T044701,1.0,1647146821000,0.02645119363395226,0.022129708222811673,0.0510896551724138,0.7169941562993785,0.25946180371352795,0.04274469496021221,0.1366761273209549,0.07259681697612734,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220313T044701,276,2022-03-13 04:47:01,2022-03-13
,2_T45RUJ_20220316T044840,1.0,1647406120000,0.032267506631299736,0.018388992042440322,0.06343090185676394,0.6399189765789834,0.2541595490716181,0.05576564986737402,0.13615212201591512,0.07643116710875332,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220316T044840,276,2022-03-16 04:48:40,2022-03-16
,1_T45RUJ_20220318T044659,1.0,1647578819000,0.028841114058355443,0.02304562334217507,0.05427360742705572,0.6534169398705111,0.2344083554376658,0.04910371352785147,0.14767533156498672,0.08408050397877985,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220318T044659,276,2022-03-18 04:46:59,2022-03-18
,1_T45RUJ_20220323T044701,1.0,1648010821000,0.03312201591511937,0.029100795755968172,0.05654071618037136,0.5590657201817364,0.20631763925729443,0.058341511936339525,0.16260755968169763,0.10265265251989392,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220323T044701,276,2022-03-23 04:47:01,2022-03-23
,2_T45RUJ_20220324T044842,1.0,1648097322000,0.03992679045092839,0.027442970822281174,0.06886976127320955,0.4959003025879777,0.20885411140583554,0.07036644562334218,0.15686604774535812,0.10146830238726791,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220324T044842,276,2022-03-24 04:48:42,2022-03-24
,2_T45RUJ_20220325T044222,1.0,1648183342000,0.05430981432360744,0.03616578249336871,0.0881133952254642,0.4282456836978987,0.23139946949602128,0.09262917771883289,0.182803050397878,0.12140477453580902,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220325T044222,276,2022-03-25 04:42:22,2022-03-25
,1_T45RUJ_20220328T044659,1.0,1648442819000,0.039190583554376664,0.0331238726790451,0.06271737400530505,0.44729823662880436,0.191056100795756,0.07295994694960213,0.17887639257294435,0.12192891246684352,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220328T044659,276,2022-03-28 04:46:59,2022-03-28
,2_T45RUJ_20220401T044828,1.0,1648788508000,0.05921061007957561,0.03794827586206897,0.09696989389920425,0.2924540084788143,0.1984684350132626,0.10864840848806369,0.19091233421750667,0.12886259946949605,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220401T044828,276,2022-04-01 04:48:28,2022-04-01
,2_T45RUJ_20220402T044230,1.0,1648874550000,0.07716419098143239,0.04571989389920425,0.1266870026525199,0.23788009764025772,0.21503076923076925,0.13237811671087538,0.20762175066312996,0.14140106100795757,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220402T044230,276,2022-04-02 04:42:30,2022-04-02
,1_T45RUJ_20220402T044701,0.0,1648874821000,,,,,,,,,5,5,0,2185.2256713867187,2185.2256713867187,0.0,20220402T044701,276,2022-04-02 04:47:01,2022-04-02
,1_T45RUJ_20220407T044659,1.0,1649306819000,0.04561525198938993,0.03748779840848807,0.06791737400530506,0.3236299231961711,0.1773769230769231,0.09063899204244033,0.2133584880636605,0.14889058355437668,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220407T044659,276,2022-04-07 04:46:59,2022-04-07
,2_T45RUJ_20220409T044839,1.0,1649479719000,0.05978129973474803,0.043304376657824946,0.09113554376657824,0.2719649631587275,0.1920525198938992,0.10992068965517242,0.21243978779840852,0.14726458885941646,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220409T044839,276,2022-04-09 04:48:39,2022-04-09
,2_T45RUJ_20220410T044222,1.0,1649565742000,0.06918925729442972,0.04809336870026526,0.10645450928381964,0.2625950377241089,0.21466432360742707,0.12537068965517242,0.23254482758620693,0.15978315649867375,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220410T044222,276,2022-04-10 04:42:22,2022-04-10
,1_T45RUJ_20220412T044701,1.0,1649738821000,0.04578859416445624,0.042458753315649876,0.0679840848806366,0.33687228957884424,0.17870623342175065,0.08864389920424404,0.2186058355437666,0.1477895225464191,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220412T044701,276,2022-04-12 04:47:01,2022-04-12
,1_T45RUJ_20220417T044659,1.0,1650170819000,0.0783104774535809,0.0534871352785146,0.12000596816976129,0.25369510283106644,0.2815750663129974,0.16762108753315655,0.33435848806366053,0.23965185676392578,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220417T044659,276,2022-04-17 04:46:59,2022-04-17
,2_T45RUJ_20220417T044834,1.0,1650170914000,0.09606498673740055,0.07821498673740054,0.13712466843501328,0.23644791224715117,0.29046989389920425,0.17937122015915125,0.3359246684350133,0.24455411140583558,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220417T044834,276,2022-04-17 04:48:34,2022-04-17
,2_T45RUJ_20220418T044222,1.0,1650256942000,0.09633793103448278,0.07796538461538463,0.13223501326259948,0.23494992456722974,0.2801388594164457,0.1735449602122016,0.33646419098143243,0.25047864721485413,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220418T044222,276,2022-04-18 04:42:22,2022-04-18
,1_T45RUJ_20220422T044701,0.0,1650602821000,,,,,,,,,5,5,0,2185.2256713867187,2185.2256713867187,0.0,20220422T044701,276,2022-04-22 04:47:01,2022-04-22
,2_T45RUJ_20220425T044830,1.0,1650862110000,0.08626618037135278,0.07105198938992044,0.12268328912466844,0.23045394003811717,0.2501484084880637,0.1564396551724138,0.30703156498673745,0.24282612732095493,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220425T044830,276,2022-04-25 04:48:30,2022-04-25
,2_T45RUJ_20220426T044220,1.0,1650948140000,0.08950411140583557,0.07271432360742706,0.12380318302387272,0.23172997912772755,0.25112771883289126,0.15665782493368705,0.30796259946949606,0.24357586206896553,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220426T044220,276,2022-04-26 04:42:20,2022-04-26
,1_T45RUJ_20220427T044649,1.0,1651034809000,0.06483355437665785,0.0497498673740053,0.09733249336870028,0.2756176336946681,0.22668129973474807,0.12866299734748013,0.28980411140583556,0.22389748010610083,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220427T044649,276,2022-04-27 04:46:49,2022-04-27
,1_T45RUJ_20220502T044711,1.0,1651466831000,0.06629283819628648,0.04669708222811672,0.10523501326259947,0.29876800635988265,0.2601442970822281,0.14040782493368703,0.3080190981432361,0.2223925729442971,5,0,5,2185.2256713867187,0.0,2185.2256713867187,20220502T044711,276,2022-05-02 04:47:11,2022-05-02
,2_T45RUJ_20220503T044833,0.0,1651553313000,,,,,,,,,5,5,0,2185.2256713867187,2185.2256713867187,0.0,20220503T044833,276,2022-05-03 04:48:33,2022-05-03
