geo,id,mask,millis,NDVI,nir,red,total_pixels,masked_pixels,unmasked_pixels,total_area,masked_area,unmasked_area,tile,fkey,Timestamp,day
,2022_04_23,1.0,1650672000000,0.25182724252491695,2826.0,1689.0,1,0,1,631.936075367647,0.0,631.936075367647,23,69,2022-04-23,2022-04-23
,2022_04_24,1.0,1650758400000,0.21823966065747613,2872.0,1843.0,1,0,1,631.936075367647,0.0,631.936075367647,24,69,2022-04-24,2022-04-24
,2022_04_25,1.0,1650844800000,0.2589043949177255,3022.0,1779.0,1,0,1,631.936075367647,0.0,631.936075367647,25,69,2022-04-25,2022-04-25
,2022_04_26,1.0,1650931200000,0.2956926658905704,2226.0,1210.0,1,0,1,631.936075367647,0.0,631.936075367647,26,69,2022-04-26,2022-04-26
,2022_04_27,1.0,1651017600000,0.24678609062170706,2958.0,1787.0,1,0,1,631.936075367647,0.0,631.936075367647,27,69,2022-04-27,2022-04-27
,2022_04_28,1.0,1651104000000,0.27177700348432055,2190.0,1254.0,1,0,1,631.936075367647,0.0,631.936075367647,28,69,2022-04-28,2022-04-28
,2022_04_29,1.0,1651190400000,0.24727694090382388,2691.0,1624.0,1,0,1,631.936075367647,0.0,631.936075367647,29,69,2022-04-29,2022-04-29
,2022_04_30,1.0,1651276800000,0.25935687928307855,2389.0,1405.0,1,0,1,631.936075367647,0.0,631.936075367647,30,69,2022-04-30,2022-04-30
,2022_05_01,1.0,1651363200000,0.24456280514869064,2804.0,1702.0,1,0,1,631.936075367647,0.0,631.936075367647,01,69,2022-05-01,2022-05-01
,2022_05_02,1.0,1651449600000,0.2688999547306474,2803.0,1615.0,1,0,1,631.936075367647,0.0,631.936075367647,02,69,2022-05-02,2022-05-02
,2022_05_03,1.0,1651536000000,0.25984251968503935,2080.0,1222.0,1,0,1,631.936075367647,0.0,631.936075367647,03,69,2022-05-03,2022-05-03
,2022_05_04,1.0,1651622400000,0.23918835827013732,3023.0,1856.0,1,0,1,631.936075367647,0.0,631.936075367647,04,69,2022-05-04,2022-05-04
,2022_05_05,0.0,1651708800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,05,69,2022-05-05,2022-05-05
,2022_05_06,1.0,1651795200000,0.24341801385681294,2692.0,1638.0,1,0,1,631.936075367647,0.0,631.936075367647,06,69,2022-05-06,2022-05-06
,2022_05_07,0.0,1651881600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,07,69,2022-05-07,2022-05-07
,2022_05_08,0.0,1651968000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,08,69,2022-05-08,2022-05-08
,2022_05_09,1.0,1652054400000,0.2794486215538847,2042.0,1150.0,1,0,1,631.936075367647,0.0,631.936075367647,09,69,2022-05-09,2022-05-09
,2022_05_10,0.0,1652140800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,10,69,2022-05-10,2022-05-10
,2022_05_11,0.0,1652227200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,11,69,2022-05-11,2022-05-11
,2022_05_12,0.0,1652313600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,12,69,2022-05-12,2022-05-12
,2022_05_13,1.0,1652400000000,0.25676664228237017,2577.0,1524.0,1,0,1,631.936075367647,0.0,631.936075367647,13,69,2022-05-13,2022-05-13
,2022_05_14,0.0,1652486400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,14,69,2022-05-14,2022-05-14
,2022_05_15,1.0,1652572800000,0.24547187797902764,2613.0,1583.0,1,0,1,631.936075367647,0.0,631.936075367647,15,69,2022-05-15,2022-05-15
,2022_05_16,1.0,1652659200000,0.250423968343697,2212.0,1326.0,1,0,1,631.936075367647,0.0,631.936075367647,16,69,2022-05-16,2022-05-16
,2022_05_17,1.0,1652745600000,0.17356790388328686,2735.0,1926.0,1,0,1,631.936075367647,0.0,631.936075367647,17,69,2022-05-17,2022-05-17
,2022_05_18,1.0,1652832000000,0.23060959792477304,2372.0,1483.0,1,0,1,631.936075367647,0.0,631.936075367647,18,69,2022-05-18,2022-05-18
,2022_05_19,0.0,1652918400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,19,69,2022-05-19,2022-05-19
,2022_05_20,1.0,1653004800000,0.19876597620096959,2720.0,1818.0,1,0,1,631.936075367647,0.0,631.936075367647,20,69,2022-05-20,2022-05-20
,2022_05_21,1.0,1653091200000,0.21448313985627418,2197.0,1421.0,1,0,1,631.936075367647,0.0,631.936075367647,21,69,2022-05-21,2022-05-21
,2022_05_22,1.0,1653177600000,0.21194743130227,2536.0,1649.0,1,0,1,631.936075367647,0.0,631.936075367647,22,69,2022-05-22,2022-05-22
,2022_05_23,1.0,1653264000000,0.2580937972768533,2079.0,1226.0,1,0,1,631.936075367647,0.0,631.936075367647,23,69,2022-05-23,2022-05-23
,2022_05_24,1.0,1653350400000,0.2185792349726776,2676.0,1716.0,1,0,1,631.936075367647,0.0,631.936075367647,24,69,2022-05-24,2022-05-24
,2022_05_25,1.0,1653436800000,0.22533800701051576,2447.0,1547.0,1,0,1,631.936075367647,0.0,631.936075367647,25,69,2022-05-25,2022-05-25
,2022_05_26,0.0,1653523200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,26,69,2022-05-26,2022-05-26
,2022_05_27,1.0,1653609600000,0.2229299363057325,2592.0,1647.0,1,0,1,631.936075367647,0.0,631.936075367647,27,69,2022-05-27,2022-05-27
,2022_05_28,0.0,1653696000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,28,69,2022-05-28,2022-05-28
,2022_05_29,1.0,1653782400000,0.20880452342487885,2993.0,1959.0,1,0,1,631.936075367647,0.0,631.936075367647,29,69,2022-05-29,2022-05-29
,2022_05_30,1.0,1653868800000,0.24020156774916013,2215.0,1357.0,1,0,1,631.936075367647,0.0,631.936075367647,30,69,2022-05-30,2022-05-30
,2022_05_31,0.0,1653955200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,31,69,2022-05-31,2022-05-31
,2022_06_01,1.0,1654041600000,0.21478418195916257,2350.0,1519.0,1,0,1,631.936075367647,0.0,631.936075367647,01,69,2022-06-01,2022-06-01
,2022_06_02,1.0,1654128000000,0.20044052863436124,2725.0,1815.0,1,0,1,631.936075367647,0.0,631.936075367647,02,69,2022-06-02,2022-06-02
,2022_06_03,1.0,1654214400000,0.23224568138195778,2568.0,1600.0,1,0,1,631.936075367647,0.0,631.936075367647,03,69,2022-06-03,2022-06-03
,2022_06_04,1.0,1654300800000,0.307991619275666,2185.0,1156.0,1,0,1,631.936075367647,0.0,631.936075367647,04,69,2022-06-04,2022-06-04
,2022_06_05,1.0,1654387200000,0.2192300019948135,3056.0,1957.0,1,0,1,631.936075367647,0.0,631.936075367647,05,69,2022-06-05,2022-06-05
,2022_06_06,0.0,1654473600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,06,69,2022-06-06,2022-06-06
,2022_06_07,0.0,1654560000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,07,69,2022-06-07,2022-06-07
,2022_06_08,1.0,1654646400000,0.24123159303882197,2318.0,1417.0,1,0,1,631.936075367647,0.0,631.936075367647,08,69,2022-06-08,2022-06-08
,2022_06_09,0.0,1654732800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,09,69,2022-06-09,2022-06-09
,2022_06_10,0.0,1654819200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,10,69,2022-06-10,2022-06-10
,2022_06_11,0.0,1654905600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,11,69,2022-06-11,2022-06-11
,2022_06_12,1.0,1654992000000,0.22990654205607478,2632.0,1648.0,1,0,1,631.936075367647,0.0,631.936075367647,12,69,2022-06-12,2022-06-12
,2022_06_13,0.0,1655078400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,13,69,2022-06-13,2022-06-13
,2022_06_14,0.0,1655164800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,14,69,2022-06-14,2022-06-14
,2022_06_15,0.0,1655251200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,15,69,2022-06-15,2022-06-15
,2022_06_16,0.0,1655337600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,16,69,2022-06-16,2022-06-16
,2022_06_17,0.0,1655424000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,17,69,2022-06-17,2022-06-17
,2022_06_18,0.0,1655510400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,18,69,2022-06-18,2022-06-18
,2022_06_19,1.0,1655596800000,0.25413380819129994,2465.0,1466.0,1,0,1,631.936075367647,0.0,631.936075367647,19,69,2022-06-19,2022-06-19
,2022_06_20,0.0,1655683200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,20,69,2022-06-20,2022-06-20
,2022_06_21,1.0,1655769600000,0.24197177336878709,3036.0,1853.0,1,0,1,631.936075367647,0.0,631.936075367647,21,69,2022-06-21,2022-06-21
,2022_06_22,0.0,1655856000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,22,69,2022-06-22,2022-06-22
,2022_06_23,0.0,1655942400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,23,69,2022-06-23,2022-06-23
,2022_06_24,0.0,1656028800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,24,69,2022-06-24,2022-06-24
,2022_06_25,0.0,1656115200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,25,69,2022-06-25,2022-06-25
,2022_06_26,0.0,1656201600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,26,69,2022-06-26,2022-06-26
,2022_06_27,0.0,1656288000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,27,69,2022-06-27,2022-06-27
,2022_06_28,0.0,1656374400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,28,69,2022-06-28,2022-06-28
,2022_06_29,0.0,1656460800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,29,69,2022-06-29,2022-06-29
,2022_06_30,0.0,1656547200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,30,69,2022-06-30,2022-06-30
,2022_07_01,0.0,1656633600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,01,69,2022-07-01,2022-07-01
,2022_07_02,0.0,1656720000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,02,69,2022-07-02,2022-07-02
,2022_07_03,0.0,1656806400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,03,69,2022-07-03,2022-07-03
,2022_07_04,0.0,1656892800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,04,69,2022-07-04,2022-07-04
,2022_07_05,0.0,1656979200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,05,69,2022-07-05,2022-07-05
,2022_07_06,0.0,1657065600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,06,69,2022-07-06,2022-07-06
,2022_07_07,0.0,1657152000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,07,69,2022-07-07,2022-07-07
,2022_07_08,0.0,1657238400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,08,69,2022-07-08,2022-07-08
,2022_07_09,0.0,1657324800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,09,69,2022-07-09,2022-07-09
,2022_07_10,0.0,1657411200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,10,69,2022-07-10,2022-07-10
,2022_07_11,0.0,1657497600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,11,69,2022-07-11,2022-07-11
,2022_07_12,0.0,1657584000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,12,69,2022-07-12,2022-07-12
,2022_07_13,0.0,1657670400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,13,69,2022-07-13,2022-07-13
,2022_07_14,1.0,1657756800000,0.27289293849658314,2794.0,1596.0,1,0,1,631.936075367647,0.0,631.936075367647,14,69,2022-07-14,2022-07-14
,2022_07_15,0.0,1657843200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,15,69,2022-07-15,2022-07-15
,2022_07_16,0.0,1657929600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,16,69,2022-07-16,2022-07-16
,2022_07_17,0.0,1658016000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,17,69,2022-07-17,2022-07-17
,2022_07_18,0.0,1658102400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,18,69,2022-07-18,2022-07-18
,2022_07_19,0.0,1658188800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,19,69,2022-07-19,2022-07-19
,2022_07_20,0.0,1658275200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,20,69,2022-07-20,2022-07-20
,2022_07_21,0.0,1658361600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,21,69,2022-07-21,2022-07-21
,2022_07_22,0.0,1658448000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,22,69,2022-07-22,2022-07-22
,2022_07_23,0.0,1658534400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,23,69,2022-07-23,2022-07-23
,2022_07_24,0.0,1658620800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,24,69,2022-07-24,2022-07-24
,2022_07_25,0.0,1658707200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,25,69,2022-07-25,2022-07-25
,2022_07_26,0.0,1658793600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,26,69,2022-07-26,2022-07-26
,2022_07_27,0.0,1658880000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,27,69,2022-07-27,2022-07-27
,2022_07_28,0.0,1658966400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,28,69,2022-07-28,2022-07-28
,2022_07_29,0.0,1659052800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,29,69,2022-07-29,2022-07-29
,2022_07_30,0.0,1659139200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,30,69,2022-07-30,2022-07-30
,2022_07_31,0.0,1659225600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,31,69,2022-07-31,2022-07-31
,2022_08_01,0.0,1659312000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,01,69,2022-08-01,2022-08-01
,2022_08_02,0.0,1659398400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,02,69,2022-08-02,2022-08-02
,2022_08_03,0.0,1659484800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,03,69,2022-08-03,2022-08-03
,2022_08_04,0.0,1659571200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,04,69,2022-08-04,2022-08-04
,2022_08_05,0.0,1659657600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,05,69,2022-08-05,2022-08-05
,2022_08_06,0.0,1659744000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,06,69,2022-08-06,2022-08-06
,2022_08_07,0.0,1659830400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,07,69,2022-08-07,2022-08-07
,2022_08_08,0.0,1659916800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,08,69,2022-08-08,2022-08-08
,2022_08_09,0.0,1660003200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,09,69,2022-08-09,2022-08-09
,2022_08_10,0.0,1660089600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,10,69,2022-08-10,2022-08-10
,2022_08_11,0.0,1660176000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,11,69,2022-08-11,2022-08-11
,2022_08_12,0.0,1660262400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,12,69,2022-08-12,2022-08-12
,2022_08_13,0.0,1660348800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,13,69,2022-08-13,2022-08-13
,2022_08_14,0.0,1660435200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,14,69,2022-08-14,2022-08-14
,2022_08_15,0.0,1660521600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,15,69,2022-08-15,2022-08-15
,2022_08_16,0.0,1660608000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,16,69,2022-08-16,2022-08-16
,2022_08_17,1.0,1660694400000,0.5736196319018405,3078.0,834.0,1,0,1,631.936075367647,0.0,631.936075367647,17,69,2022-08-17,2022-08-17
,2022_08_18,0.0,1660780800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,18,69,2022-08-18,2022-08-18
,2022_08_19,0.0,1660867200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,19,69,2022-08-19,2022-08-19
,2022_08_20,0.0,1660953600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,20,69,2022-08-20,2022-08-20
,2022_08_21,0.0,1661040000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,21,69,2022-08-21,2022-08-21
,2022_08_22,1.0,1661126400000,0.5545796737766625,2478.0,710.0,1,0,1,631.936075367647,0.0,631.936075367647,22,69,2022-08-22,2022-08-22
,2022_08_23,0.0,1661212800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,23,69,2022-08-23,2022-08-23
,2022_08_24,0.0,1661299200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,24,69,2022-08-24,2022-08-24
,2022_08_25,0.0,1661385600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,25,69,2022-08-25,2022-08-25
,2022_08_26,0.0,1661472000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,26,69,2022-08-26,2022-08-26
,2022_08_27,0.0,1661558400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,27,69,2022-08-27,2022-08-27
,2022_08_28,0.0,1661644800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,28,69,2022-08-28,2022-08-28
,2022_08_29,0.0,1661731200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,29,69,2022-08-29,2022-08-29
,2022_08_30,0.0,1661817600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,30,69,2022-08-30,2022-08-30
,2022_08_31,0.0,1661904000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,31,69,2022-08-31,2022-08-31
,2022_09_01,0.0,1661990400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,01,69,2022-09-01,2022-09-01
,2022_09_02,0.0,1662076800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,02,69,2022-09-02,2022-09-02
,2022_09_03,0.0,1662163200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,03,69,2022-09-03,2022-09-03
,2022_09_04,0.0,1662249600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,04,69,2022-09-04,2022-09-04
,2022_09_05,0.0,1662336000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,05,69,2022-09-05,2022-09-05
,2022_09_06,0.0,1662422400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,06,69,2022-09-06,2022-09-06
,2022_09_07,0.0,1662508800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,07,69,2022-09-07,2022-09-07
,2022_09_08,0.0,1662595200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,08,69,2022-09-08,2022-09-08
,2022_09_09,0.0,1662681600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,09,69,2022-09-09,2022-09-09
,2022_09_10,1.0,1662768000000,0.6035265829548491,3001.0,742.0,1,0,1,631.936075367647,0.0,631.936075367647,10,69,2022-09-10,2022-09-10
,2022_09_11,0.0,1662854400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,11,69,2022-09-11,2022-09-11
,2022_09_12,0.0,1662940800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,12,69,2022-09-12,2022-09-12
,2022_09_13,0.0,1663027200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,13,69,2022-09-13,2022-09-13
,2022_09_14,0.0,1663113600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,14,69,2022-09-14,2022-09-14
,2022_09_15,0.0,1663200000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,15,69,2022-09-15,2022-09-15
,2022_09_16,0.0,1663286400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,16,69,2022-09-16,2022-09-16
,2022_09_17,0.0,1663372800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,17,69,2022-09-17,2022-09-17
,2022_09_18,0.0,1663459200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,18,69,2022-09-18,2022-09-18
,2022_09_19,0.0,1663545600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,19,69,2022-09-19,2022-09-19
,2022_09_20,0.0,1663632000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,20,69,2022-09-20,2022-09-20
,2022_09_21,0.0,1663718400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,21,69,2022-09-21,2022-09-21
,2022_09_22,0.0,1663804800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,22,69,2022-09-22,2022-09-22
,2022_09_23,1.0,1663891200000,0.8315958299919808,3426.0,315.0,1,0,1,631.936075367647,0.0,631.936075367647,23,69,2022-09-23,2022-09-23
,2022_09_24,0.0,1663977600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,24,69,2022-09-24,2022-09-24
,2022_09_25,0.0,1664064000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,25,69,2022-09-25,2022-09-25
,2022_09_26,0.0,1664150400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,26,69,2022-09-26,2022-09-26
,2022_09_27,0.0,1664236800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,27,69,2022-09-27,2022-09-27
,2022_09_28,0.0,1664323200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,28,69,2022-09-28,2022-09-28
,2022_09_29,0.0,1664409600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,29,69,2022-09-29,2022-09-29
,2022_09_30,0.0,1664496000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,30,69,2022-09-30,2022-09-30
,2022_10_01,0.0,1664582400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,01,69,2022-10-01,2022-10-01
,2022_10_02,0.0,1664668800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,02,69,2022-10-02,2022-10-02
,2022_10_03,0.0,1664755200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,03,69,2022-10-03,2022-10-03
,2022_10_04,0.0,1664841600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,04,69,2022-10-04,2022-10-04
,2022_10_05,0.0,1664928000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,05,69,2022-10-05,2022-10-05
,2022_10_06,0.0,1665014400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,06,69,2022-10-06,2022-10-06
,2022_10_07,1.0,1665100800000,0.8841168996188056,3707.0,228.0,1,0,1,631.936075367647,0.0,631.936075367647,07,69,2022-10-07,2022-10-07
,2022_10_08,0.0,1665187200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,08,69,2022-10-08,2022-10-08
,2022_10_09,1.0,1665273600000,0.8161497625034926,3250.0,329.0,1,0,1,631.936075367647,0.0,631.936075367647,09,69,2022-10-09,2022-10-09
,2022_10_10,0.0,1665360000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,10,69,2022-10-10,2022-10-10
,2022_10_23,0.0,1666483200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,23,69,2022-10-23,2022-10-23
,2022_10_24,1.0,1666569600000,0.8992618323925314,4374.0,232.0,1,0,1,631.936075367647,0.0,631.936075367647,24,69,2022-10-24,2022-10-24
,2022_10_25,1.0,1666656000000,0.7436016751977664,3747.0,551.0,1,0,1,631.936075367647,0.0,631.936075367647,25,69,2022-10-25,2022-10-25
,2022_10_26,1.0,1666742400000,0.8278503830554303,4056.0,382.0,1,0,1,631.936075367647,0.0,631.936075367647,26,69,2022-10-26,2022-10-26
,2022_10_27,0.0,1666828800000,,,,1,1,0,631.936075367647,631.936075367647,0.0,27,69,2022-10-27,2022-10-27
,2022_10_28,1.0,1666915200000,0.7426356589147287,3372.0,498.0,1,0,1,631.936075367647,0.0,631.936075367647,28,69,2022-10-28,2022-10-28
,2022_10_29,0.0,1667001600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,29,69,2022-10-29,2022-10-29
,2022_10_30,1.0,1667088000000,0.6973446764630059,3292.0,587.0,1,0,1,631.936075367647,0.0,631.936075367647,30,69,2022-10-30,2022-10-30
,2022_10_31,1.0,1667174400000,0.7941688424717145,4123.0,473.0,1,0,1,631.936075367647,0.0,631.936075367647,31,69,2022-10-31,2022-10-31
,2022_11_01,1.0,1667260800000,0.7008395934600088,3849.0,677.0,1,0,1,631.936075367647,0.0,631.936075367647,01,69,2022-11-01,2022-11-01
,2022_11_02,1.0,1667347200000,0.6801346801346801,3493.0,665.0,1,0,1,631.936075367647,0.0,631.936075367647,02,69,2022-11-02,2022-11-02
,2022_11_03,0.0,1667433600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,03,69,2022-11-03,2022-11-03
,2022_11_04,1.0,1667520000000,0.6132833422603107,3012.0,722.0,1,0,1,631.936075367647,0.0,631.936075367647,04,69,2022-11-04,2022-11-04
,2022_11_05,0.0,1667606400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,05,69,2022-11-05,2022-11-05
,2022_11_06,1.0,1667692800000,0.6023516835916622,2998.0,744.0,1,0,1,631.936075367647,0.0,631.936075367647,06,69,2022-11-06,2022-11-06
,2022_11_07,1.0,1667779200000,0.7007874015748031,3672.0,646.0,1,0,1,631.936075367647,0.0,631.936075367647,07,69,2022-11-07,2022-11-07
,2022_11_08,0.0,1667865600000,,,,1,1,0,631.936075367647,631.936075367647,0.0,08,69,2022-11-08,2022-11-08
,2022_11_09,1.0,1667952000000,0.6053275346561565,2953.0,726.0,1,0,1,631.936075367647,0.0,631.936075367647,09,69,2022-11-09,2022-11-09
,2022_11_10,0.0,1668038400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,10,69,2022-11-10,2022-11-10
,2022_11_11,1.0,1668124800000,0.5215231788079471,2757.0,867.0,1,0,1,631.936075367647,0.0,631.936075367647,11,69,2022-11-11,2022-11-11
,2022_11_12,1.0,1668211200000,0.6269482151835093,3236.0,742.0,1,0,1,631.936075367647,0.0,631.936075367647,12,69,2022-11-12,2022-11-12
,2022_11_13,1.0,1668297600000,0.5462629175678924,3217.0,944.0,1,0,1,631.936075367647,0.0,631.936075367647,13,69,2022-11-13,2022-11-13
,2022_11_14,1.0,1668384000000,0.668629961587708,3258.0,647.0,1,0,1,631.936075367647,0.0,631.936075367647,14,69,2022-11-14,2022-11-14
,2022_11_15,0.0,1668470400000,,,,1,1,0,631.936075367647,631.936075367647,0.0,15,69,2022-11-15,2022-11-15
,2022_11_16,1.0,1668556800000,0.49765904709446435,2719.0,912.0,1,0,1,631.936075367647,0.0,631.936075367647,16,69,2022-11-16,2022-11-16
,2022_11_17,0.0,1668643200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,17,69,2022-11-17,2022-11-17
,2022_11_18,1.0,1668729600000,0.440563086548488,2763.0,1073.0,1,0,1,631.936075367647,0.0,631.936075367647,18,69,2022-11-18,2022-11-18
,2022_11_19,0.0,1668816000000,,,,1,1,0,631.936075367647,631.936075367647,0.0,19,69,2022-11-19,2022-11-19
,2022_11_20,1.0,1668902400000,0.43080599608950687,3293.0,1310.0,1,0,1,631.936075367647,0.0,631.936075367647,20,69,2022-11-20,2022-11-20
,2022_11_21,1.0,1668988800000,0.4490106544901065,2856.0,1086.0,1,0,1,631.936075367647,0.0,631.936075367647,21,69,2022-11-21,2022-11-21
,2022_11_22,0.0,1669075200000,,,,1,1,0,631.936075367647,631.936075367647,0.0,22,69,2022-11-22,2022-11-22
,2022_11_23,1.0,1669161600000,0.43704984154422355,2494.0,977.0,1,0,1,631.936075367647,0.0,631.936075367647,23,69,2022-11-23,2022-11-23
,2022_11_24,1.0,1669248000000,0.5845697329376854,2937.0,770.0,1,0,1,631.936075367647,0.0,631.936075367647,24,69,2022-11-24,2022-11-24
